date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
2021-03-05 22:00:00,4,23.08166667,11.05166667,25.1264,673.848,38.64373333,311.78,28.99666667,61.23
2021-03-05 23:00:00,4,28.085,12.89166667,28.79066667,697.723,41.27853333,313.9633333,28.93833333,61.715
2021-03-06 00:00:00,4,37.30833333,17.18,26.82766667,694.858,40.87076667,313.9633333,29.0,61.27
2021-03-06 01:00:00,4,31.14833333,14.89666667,25.81345,657.422,39.17696667,304.3566667,28.92833333,61.36333333
2021-03-06 02:00:00,4,25.30166667,12.58666667,23.58871667,593.437,38.51826667,288.2,28.84166667,61.12333333
2021-03-06 03:00:00,4,20.92666667,10.63,25.97703333,588.089,39.64746667,288.2,28.83333333,61.28666667
2021-03-06 04:00:00,4,33.63666667,15.905,27.51471667,668.309,40.52573333,298.2433333,28.76833333,62.03333333
2021-03-06 05:00:00,4,60.94666667,27.87666667,27.84188333,910.688,41.18443333,351.08,28.725,62.275
2021-03-06 06:00:00,4,54.965,24.935,26.20605,1350.37,41.27853333,436.6666667,28.645,62.76333333
2021-03-06 07:00:00,4,60.55,27.145,28.49621667,1842.768,43.7565,528.3666667,28.73333333,63.29833333
2021-03-06 08:00:00,4,46.2,21.155,30.59008333,1302.62,43.44283333,424.8766667,28.96333333,61.89
2021-03-06 09:00:00,4,40.4,18.535,31.66973333,1013.828,42.40773333,380.3366667,29.17666667,61.175
2021-03-06 10:00:00,4,33.475,15.71538462,24.72625,805.2853846,36.19230769,364.7846154,29.38653846,60.07307692
2021-03-06 11:00:00,4,29.77166667,14.34333333,20.4152,695.813,32.99773333,351.5166667,29.57333333,58.76166667
2021-03-06 12:00:00,4,28.52,13.54333333,19.59728333,660.86,31.39803333,342.7833333,29.68166667,57.57666667
2021-03-06 13:00:00,4,30.00666667,14.28333333,18.61578333,659.905,31.83716667,343.6566667,29.75666667,57.05166667
2021-03-06 14:00:00,4,32.69,15.55333333,19.0411,678.623,31.49213333,356.32,29.86666667,56.745
2021-03-06 15:00:00,4,33.37333333,15.85666667,21.13496667,697.341,32.49586667,365.0533333,30.02166667,57.26666667
2021-03-06 16:00:00,4,32.39166667,15.715,24.04675,711.284,34.3465,383.3933333,30.01833333,58.94333333
2021-03-06 17:00:00,4,25.67333333,12.575,22.5745,690.274,33.75053333,381.6466667,30.08,58.40166667
2021-03-06 18:00:00,4,26.00666667,12.55666667,24.17761667,727.137,35.5698,380.3366667,29.92833333,59.17833333
2021-03-06 19:00:00,4,30.08833333,14.195,26.33691667,782.909,37.29496667,379.0266667,29.84666667,59.97666667
2021-03-06 20:00:00,4,33.37666667,16.04333333,27.22026667,751.776,39.64746667,366.8,29.79333333,60.93666667
2021-03-07 08:00:00,4,28.65714286,13.61428571,24.11685714,653.22,38.71542857,314.4,29.5,66.51428571
2021-03-07 09:00:00,4,29.67627119,13.93050847,22.75749153,669.3416949,38.05467797,326.8338983,29.61694915,65.93728814
2021-03-07 10:00:00,4,30.60333333,14.50833333,22.73808333,712.048,35.35023333,342.3466667,29.86,64.83
2021-03-07 11:00:00,4,33.47833333,15.69,20.67693333,713.958,34.50333333,350.6433333,30.08333333,63.74
2021-03-07 12:00:00,4,34.48833333,16.33666667,17.33983333,710.138,31.17846667,358.94,30.21166667,62.41333333
2021-03-07 13:00:00,4,33.06166667,16.105,14.82065,704.217,28.6064,366.8,30.25,60.83833333
2021-03-07 14:00:00,4,28.86271186,14.36610169,18.96457627,708.5776271,29.53783051,366.8,30.33389831,61.25423729
2021-03-07 15:00:00,4,24.21666667,11.97,23.71958333,707.273,33.34276667,368.5466667,30.39666667,62.86166667
2021-03-07 16:00:00,4,22.92166667,11.195,22.70536667,721.598,33.81326667,375.0966667,30.365,63.265
2021-03-07 17:00:00,4,24.68666667,11.88666667,21.95288333,735.541,33.15456667,387.3233333,30.33833333,62.67
2021-03-07 18:00:00,4,24.945,12.025,15.01695,700.015,28.10453333,369.42,30.18833333,59.885
2021-03-07 19:00:00,4,25.57166667,12.585,16.91451667,708.037,28.7005,365.0533333,30.05166667,59.46666667
2021-03-07 20:00:00,4,27.52,13.23666667,19.56456667,712.812,30.23746667,352.8266667,29.98166667,59.69666667
2021-03-07 21:00:00,4,29.59333333,14.09,23.45785,700.588,34.37786667,342.7833333,29.88333333,60.545
2021-03-07 22:00:00,4,31.62166667,14.905,24.30848333,743.563,35.5698,340.6,29.83666667,61.10333333
2021-03-07 23:00:00,4,31.96333333,15.21166667,25.7153,772.404,38.04776667,340.6,29.78666667,61.33333333
2021-03-08 00:00:00,4,33.12833333,15.87333333,24.3412,769.921,37.67136667,340.1633333,29.72833333,61.59333333
2021-03-08 01:00:00,4,39.53,18.70333333,26.43506667,751.585,39.02013333,331.8666667,29.595,61.94833333
2021-03-08 02:00:00,4,37.17833333,17.73166667,26.56593333,747.001,40.02386667,335.36,29.69333333,61.72833333
